id,stage,spoke,act,text,source,workstream,psych_axis,composite_vb
1,refusal,3,departure,I keep waiting for the perfect moment to start.,core,core,fear_vs_action,[act=departure | stage=refusal | spoke=3 | source=core | workstream=core | psych_axis=fear_vs_action] :: I keep waiting for the perfect moment to start.
639,return,10,return,Freedom is independence from reassurance.,matrix_atoms,spiritual,certainty_vs_trust,[act=return | stage=return | spoke=10 | source=matrix_atoms | workstream=spiritual | psych_axis=certainty_vs_trust] :: Freedom is independence from reassurance.
640,return,10,return,Maturity is choice without comfort.,matrix_atoms,lmb,comfort_vs_truth,[act=return | stage=return | spoke=10 | source=matrix_atoms | workstream=lmb | psych_axis=comfort_vs_truth] :: Maturity is choice without comfort.
641,return,10,return,"Structure is navigated, not worshipped.",matrix_atoms,career,structure_vs_freedom,"[act=return | stage=return | spoke=10 | source=matrix_atoms | workstream=career | psych_axis=structure_vs_freedom] :: Structure is navigated, not worshipped."
642,integration,11,return,Power without contempt is integration.,matrix_atoms,spiritual,domination_vs_compassion,[act=return | stage=integration | spoke=11 | source=matrix_atoms | workstream=spiritual | psych_axis=domination_vs_compassion] :: Power without contempt is integration.
643,integration,11,return,You can live inside a system without being owned by it.,matrix_atoms,lmb,structure_vs_freedom,[act=return | stage=integration | spoke=11 | source=matrix_atoms | workstream=lmb | psych_axis=structure_vs_freedom] :: You can live inside a system without being owned by it.
644,integration,11,return,Inner stability reduces outer control.,matrix_atoms,lmb,control_vs_autonomy,[act=return | stage=integration | spoke=11 | source=matrix_atoms | workstream=lmb | psych_axis=control_vs_autonomy] :: Inner stability reduces outer control.
645,elixir,12,return,"Notice the fear, choose the clean next move.",matrix_atoms,lmb,fear_vs_action,"[act=return | stage=elixir | spoke=12 | source=matrix_atoms | workstream=lmb | psych_axis=fear_vs_action] :: Notice the fear, choose the clean next move."
646,elixir,12,return,Awareness precedes liberation.,matrix_atoms,spiritual,control_vs_autonomy,[act=return | stage=elixir | spoke=12 | source=matrix_atoms | workstream=spiritual | psych_axis=control_vs_autonomy] :: Awareness precedes liberation.
647,elixir,12,return,The anomaly is compassion under pressure.,matrix_atoms,story,domination_vs_compassion,[act=return | stage=elixir | spoke=12 | source=matrix_atoms | workstream=story | psych_axis=domination_vs_compassion] :: The anomaly is compassion under pressure.
648,elixir,12,return,"Transformation begins internally, not structurally.",matrix_atoms,spiritual,control_vs_autonomy,"[act=return | stage=elixir | spoke=12 | source=matrix_atoms | workstream=spiritual | psych_axis=control_vs_autonomy] :: Transformation begins internally, not structurally."
649,refusal,3,departure,Comfort is a cage.,cross_atoms,spiritual,comfort_vs_truth,[act=departure | stage=refusal | spoke=3 | source=cross_atoms | workstream=spiritual | psych_axis=comfort_vs_truth] :: Comfort is a cage.
650,refusal,3,departure,Numbness is protection.,cross_atoms,lmb,numbness_vs_presence,[act=departure | stage=refusal | spoke=3 | source=cross_atoms | workstream=lmb | psych_axis=numbness_vs_presence] :: Numbness is protection.
651,refusal,3,departure,Planning hides fear.,cross_atoms,career,fear_vs_action,[act=departure | stage=refusal | spoke=3 | source=cross_atoms | workstream=career | psych_axis=fear_vs_action] :: Planning hides fear.
652,call,2,departure,Truth arrives with a cost.,cross_atoms,spiritual,comfort_vs_truth,[act=departure | stage=call | spoke=2 | source=cross_atoms | workstream=spiritual | psych_axis=comfort_vs_truth] :: Truth arrives with a cost.
653,call,2,departure,The body signals first.,cross_atoms,lmb,numbness_vs_presence,[act=departure | stage=call | spoke=2 | source=cross_atoms | workstream=lmb | psych_axis=numbness_vs_presence] :: The body signals first.
654,call,2,departure,The loop is a lesson.,cross_atoms,story,practice_vs_fantasy,[act=departure | stage=call | spoke=2 | source=cross_atoms | workstream=story | psych_axis=practice_vs_fantasy] :: The loop is a lesson.
655,threshold,5,departure,Imperfect action opens doors.,cross_atoms,career,fear_vs_action,[act=departure | stage=threshold | spoke=5 | source=cross_atoms | workstream=career | psych_axis=fear_vs_action] :: Imperfect action opens doors.
656,threshold,5,departure,Choose truth over ease.,cross_atoms,spiritual,comfort_vs_truth,[act=departure | stage=threshold | spoke=5 | source=cross_atoms | workstream=spiritual | psych_axis=comfort_vs_truth] :: Choose truth over ease.
657,threshold,5,departure,Discomfort is the entry fee.,cross_atoms,lmb,comfort_vs_truth,[act=departure | stage=threshold | spoke=5 | source=cross_atoms | workstream=lmb | psych_axis=comfort_vs_truth] :: Discomfort is the entry fee.
658,tests,6,initiation,Systems resist change.,cross_atoms,career,structure_vs_freedom,[act=initiation | stage=tests | spoke=6 | source=cross_atoms | workstream=career | psych_axis=structure_vs_freedom] :: Systems resist change.
659,tests,6,initiation,Resistance is data.,cross_atoms,career,practice_vs_fantasy,[act=initiation | stage=tests | spoke=6 | source=cross_atoms | workstream=career | psych_axis=practice_vs_fantasy] :: Resistance is data.
660,tests,6,initiation,Practice beats insight.,cross_atoms,fitness,practice_vs_fantasy,[act=initiation | stage=tests | spoke=6 | source=cross_atoms | workstream=fitness | psych_axis=practice_vs_fantasy] :: Practice beats insight.
661,tests,6,initiation,Presence beats tactics.,cross_atoms,dating,numbness_vs_presence,[act=initiation | stage=tests | spoke=6 | source=cross_atoms | workstream=dating | psych_axis=numbness_vs_presence] :: Presence beats tactics.
662,tests,6,initiation,Belief shapes behavior.,cross_atoms,spiritual,certainty_vs_trust,[act=initiation | stage=tests | spoke=6 | source=cross_atoms | workstream=spiritual | psych_axis=certainty_vs_trust] :: Belief shapes behavior.
663,tests,6,initiation,Projection creates enemies.,cross_atoms,spiritual,projection_vs_ownership,[act=initiation | stage=tests | spoke=6 | source=cross_atoms | workstream=spiritual | psych_axis=projection_vs_ownership] :: Projection creates enemies.
664,tests,6,initiation,Mentors train restraint.,cross_atoms,spiritual,mentorship_vs_dependence,[act=initiation | stage=tests | spoke=6 | source=cross_atoms | workstream=spiritual | psych_axis=mentorship_vs_dependence] :: Mentors train restraint.
665,tests,6,initiation,Community raises standards.,cross_atoms,career,ego_vs_service,[act=initiation | stage=tests | spoke=6 | source=cross_atoms | workstream=career | psych_axis=ego_vs_service] :: Community raises standards.
666,allies,6,initiation,A witness anchors reality.,cross_atoms,lmb,projection_vs_ownership,[act=initiation | stage=allies | spoke=6 | source=cross_atoms | workstream=lmb | psych_axis=projection_vs_ownership] :: A witness anchors reality.
667,allies,6,initiation,Brotherhood builds courage.,cross_atoms,story,ego_vs_service,[act=initiation | stage=allies | spoke=6 | source=cross_atoms | workstream=story | psych_axis=ego_vs_service] :: Brotherhood builds courage.
668,allies,6,initiation,Love reveals the mask.,cross_atoms,dating,image_vs_integrity,[act=initiation | stage=allies | spoke=6 | source=cross_atoms | workstream=dating | psych_axis=image_vs_integrity] :: Love reveals the mask.
669,allies,6,initiation,Guidance without ownership.,cross_atoms,spiritual,mentorship_vs_dependence,[act=initiation | stage=allies | spoke=6 | source=cross_atoms | workstream=spiritual | psych_axis=mentorship_vs_dependence] :: Guidance without ownership.
670,approach,7,initiation,Define done.,cross_atoms,career,chaos_vs_structure,[act=initiation | stage=approach | spoke=7 | source=cross_atoms | workstream=career | psych_axis=chaos_vs_structure] :: Define done.
671,approach,7,initiation,Tighten inner criteria.,cross_atoms,lmb,image_vs_integrity,[act=initiation | stage=approach | spoke=7 | source=cross_atoms | workstream=lmb | psych_axis=image_vs_integrity] :: Tighten inner criteria.
672,approach,7,initiation,Structure reduces chaos.,cross_atoms,career,chaos_vs_structure,[act=initiation | stage=approach | spoke=7 | source=cross_atoms | workstream=career | psych_axis=chaos_vs_structure] :: Structure reduces chaos.
673,approach,7,initiation,Prepare without guarantees.,cross_atoms,spiritual,certainty_vs_trust,[act=initiation | stage=approach | spoke=7 | source=cross_atoms | workstream=spiritual | psych_axis=certainty_vs_trust] :: Prepare without guarantees.
674,ordeal,8,initiation,Attachment seeks control.,cross_atoms,dating,attachment_vs_love,[act=initiation | stage=ordeal | spoke=8 | source=cross_atoms | workstream=dating | psych_axis=attachment_vs_love] :: Attachment seeks control.
675,ordeal,8,initiation,Control is fear.,cross_atoms,lmb,control_vs_autonomy,[act=initiation | stage=ordeal | spoke=8 | source=cross_atoms | workstream=lmb | psych_axis=control_vs_autonomy] :: Control is fear.
676,ordeal,8,initiation,Ego wants shortcuts.,cross_atoms,lmb,practice_vs_fantasy,[act=initiation | stage=ordeal | spoke=8 | source=cross_atoms | workstream=lmb | psych_axis=practice_vs_fantasy] :: Ego wants shortcuts.
677,ordeal,8,initiation,Institutions weaponize duty.,cross_atoms,career,structure_vs_freedom,[act=initiation | stage=ordeal | spoke=8 | source=cross_atoms | workstream=career | psych_axis=structure_vs_freedom] :: Institutions weaponize duty.
678,ordeal,8,initiation,Rebellion can be engineered.,cross_atoms,story,structure_vs_freedom,[act=initiation | stage=ordeal | spoke=8 | source=cross_atoms | workstream=story | psych_axis=structure_vs_freedom] :: Rebellion can be engineered.
679,ordeal,8,initiation,Hatred dehumanizes.,cross_atoms,spiritual,domination_vs_compassion,[act=initiation | stage=ordeal | spoke=8 | source=cross_atoms | workstream=spiritual | psych_axis=domination_vs_compassion] :: Hatred dehumanizes.
680,reward,9,initiation,Restraint is strength.,cross_atoms,lmb,ego_vs_discipline,[act=initiation | stage=reward | spoke=9 | source=cross_atoms | workstream=lmb | psych_axis=ego_vs_discipline] :: Restraint is strength.
681,reward,9,initiation,Mercy interrupts violence.,cross_atoms,spiritual,domination_vs_compassion,[act=initiation | stage=reward | spoke=9 | source=cross_atoms | workstream=spiritual | psych_axis=domination_vs_compassion] :: Mercy interrupts violence.
682,reward,9,initiation,Clarity breaks spells.,cross_atoms,spiritual,projection_vs_ownership,[act=initiation | stage=reward | spoke=9 | source=cross_atoms | workstream=spiritual | psych_axis=projection_vs_ownership] :: Clarity breaks spells.
683,return,10,return,Consistency beats intensity.,cross_atoms,fitness,intensity_vs_consistency,[act=return | stage=return | spoke=10 | source=cross_atoms | workstream=fitness | psych_axis=intensity_vs_consistency] :: Consistency beats intensity.
684,return,10,return,Deeds outrank image.,cross_atoms,career,image_vs_integrity,[act=return | stage=return | spoke=10 | source=cross_atoms | workstream=career | psych_axis=image_vs_integrity] :: Deeds outrank image.
685,integration,11,return,Hold paradox calmly.,cross_atoms,spiritual,certainty_vs_trust,[act=return | stage=integration | spoke=11 | source=cross_atoms | workstream=spiritual | psych_axis=certainty_vs_trust] :: Hold paradox calmly.
686,integration,11,return,Feel fear without obeying it.,cross_atoms,lmb,fear_vs_action,[act=return | stage=integration | spoke=11 | source=cross_atoms | workstream=lmb | psych_axis=fear_vs_action] :: Feel fear without obeying it.
687,elixir,12,return,Choose the clean next move.,cross_atoms,lmb,fear_vs_action,[act=return | stage=elixir | spoke=12 | source=cross_atoms | workstream=lmb | psych_axis=fear_vs_action] :: Choose the clean next move.
